"site";"date";"doy";"longitude";"latitude";"pluie";"tmin";"tmax";"tmoy";"hmin";"hmax";"hmoy";"etp";"irrig";"C10";"GDD10";"kv";"ieff";"Tv";"Peff";"D";"Nb_j_Es_co_PD";"Jours_Es";"Es_th";"Cumul_P_si_jour_Es";"Cumul_Es_reelle";"Cumul_ES_max_depuis_jours_Es_sup_0";"Es_max";"Es_reelle";"ETR";"ATSW";"FTSW";"PHFB80";"PHFB120";"PHFB180"
"RSH-StHil-Gre-sec";2021-01-01;1;4,58;43,96;0;4,9;7,9;6,4;63;97;80;1,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;80;100;0;0;0
"RSH-StHil-Gre-sec";2021-01-02;2;4,58;43,96;0;3,8;5,1;4,5;62;75;69;1,8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;80;100;-0,0104063278732315;-0,0104063278732315;-0,0104063278732315
"RSH-StHil-Gre-sec";2021-01-03;3;4,58;43,96;9,2;2,7;4,9;3,8;61;71;66;1,7;0;0;0;0;0;0;9,2;9,2;0;0;0;0;0;0;0;0;0;80;100;-0,0104063278732315;-0,0104063278732315;-0,0104063278732315
"RSH-StHil-Gre-sec";2021-01-04;4;4,58;43,96;7,3;2,1;2,8;2,5;72;86;79;0,6;0;0;0;0;0;0;7,3;7,3;1;1;0,6;2,66453525910038e-15;0;2,66453525910038e-15;2,66453525910038e-15;2,66453525910038e-15;2,66453525910038e-15;80;100;-0,0104063278732315;-0,0104063278732315;-0,0104063278732315
"RSH-StHil-Gre-sec";2021-01-05;5;4,58;43,96;0;-0,3;5,9;2,8;63;92;77;0,9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;80;100;-0,0104063278732315;-0,0104063278732316;-0,0104063278732315
"RSH-StHil-Gre-sec";2021-01-06;6;4,58;43,96;0;-1,3;5,9;2,3;55;84;70;1,2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;80;100;-0,0104063278732315;-0,0104063278732316;-0,0104063278732315
"RSH-StHil-Gre-sec";2021-01-07;7;4,58;43,96;0;-3,5;5,7;1,1;53;85;69;1,1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;80;100;-0,0104063278732315;-0,0104063278732316;-0,0104063278732315
"RSH-StHil-Gre-sec";2021-01-08;8;4,58;43,96;0;1,9;6,9;4,4;46;79;63;2,1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;80;100;-0,0104063278732315;-0,0104063278732316;-0,0104063278732315
"RSH-StHil-Gre-sec";2021-01-09;9;4,58;43,96;0;1,7;5,4;3,5;54;74;64;2,2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;80;100;-0,0104063278732315;-0,0104063278732316;-0,0104063278732315
"RSH-StHil-Gre-sec";2021-01-10;10;4,58;43,96;0;2,2;4,2;3,2;50;64;57;2,4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;80;100;-0,0104063278732315;-0,0104063278732316;-0,0104063278732315
"RSH-StHil-Gre-sec";2021-01-11;11;4,58;43,96;0;1,1;4,6;2,8;41;66;54;2,4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;80;100;-0,0104063278732315;-0,0104063278732316;-0,0104063278732315
"RSH-StHil-Gre-sec";2021-01-12;12;4,58;43,96;0;0,4;11,1;5,7;50;71;61;1,7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;80;100;-0,0104063278732315;-0,0104063278732316;-0,0104063278732315
"RSH-StHil-Gre-sec";2021-01-13;13;4,58;43,96;0;0,5;16,3;8,4;48;90;69;1,2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;80;100;-0,0104063278732315;-0,0104063278732316;-0,0104063278732315
"RSH-StHil-Gre-sec";2021-01-14;14;4,58;43,96;0;2,7;15;8,9;42;90;66;1,9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;80;100;-0,0104063278732315;-0,0104063278732316;-0,0104063278732315
"RSH-StHil-Gre-sec";2021-01-15;15;4,58;43,96;0;1,1;11,8;6,5;51;96;73;1,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;80;100;-0,0104063278732315;-0,0104063278732316;-0,0104063278732315
"RSH-StHil-Gre-sec";2021-01-16;16;4,58;43,96;0,2;1,5;6,3;3,9;43;79;61;1,8;0;0;0;0;0;0;0,2;0,200000000000003;0;0;0;0;0;0;0;0;0;80;100;-0,0104063278732315;-0,0104063278732315;-0,0104063278732315
"RSH-StHil-Gre-sec";2021-01-17;17;4,58;43,96;0;1,6;12,1;6,8;54;90;72;1,7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;80;100;-0,0104063278732315;-0,0104063278732316;-0,0104063278732315
"RSH-StHil-Gre-sec";2021-01-18;18;4,58;43,96;0;3,5;10,5;7;44;82;63;2,3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;80;100;-0,0104063278732315;-0,0104063278732316;-0,0104063278732315
"RSH-StHil-Gre-sec";2021-01-19;19;4,58;43,96;0,3;-2,4;11,8;4,7;41;84;62;1,2;0;0;0;0;0;0;0,3;0,299999999999997;1;1;1,2;2,83106871279415e-15;0;2,83106871279415e-15;2,83106871279415e-15;2,83106871279415e-15;2,83106871279415e-15;80;100;-0,0104063278732315;-0,0104063278732315;-0,0104063278732315
"RSH-StHil-Gre-sec";2021-01-20;20;4,58;43,96;5,5;1,1;13,4;7,2;69;91;80;0;0;0;0;0;0;0;5,5;5,5;0;0;0;0;0;0;0;0;0;80;100;-0,0104063278732315;-0,0104063278732315;-0,0104063278732315
"RSH-StHil-Gre-sec";2021-01-21;21;4,58;43,96;0;10,2;14,7;12,4;72;95;84;1,1;0;2,4;2,4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;80;100;-0,0104063278732315;-0,0104063278732315;-0,0104063278732315
"RSH-StHil-Gre-sec";2021-01-22;22;4,58;43,96;1,9;8,7;14,4;11,5;52;92;72;1,7;0;1,5;3,9;0;0;0;1,9;1,90000000000001;0;0;0;0;0;0;0;0;0;80;100;-0,0104063278732315;-0,0104063278732315;-0,0104063278732315
"RSH-StHil-Gre-sec";2021-01-23;23;4,58;43,96;1,5;1;12,9;6,9;54;92;73;1,1;0;0;3,9;0;0;0;1,5;1,5;0;0;0;0;0;0;0;0;0;80;100;-0,0104063278732315;-0,0104063278732315;-0,0104063278732315
"RSH-StHil-Gre-sec";2021-01-24;24;4,58;43,96;0;4,7;11,4;8;43;96;69;1,8;0;0;3,9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;80;100;-0,0104063278732315;-0,0104063278732315;-0,0104063278732315
"RSH-StHil-Gre-sec";2021-01-25;25;4,58;43,96;0;2,4;10,9;6,6;37;93;65;1,6;0;0;3,9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;80;100;-0,0104063278732315;-0,0104063278732315;-0,0104063278732315
"RSH-StHil-Gre-sec";2021-01-26;26;4,58;43,96;0,1;1,3;9,3;5,3;34;70;52;2,3;0;0;3,9;0;0;0;0,1;0,0999999999999943;1;1;2,3;5,68989300120393e-15;0;5,68989300120393e-15;5,68989300120393e-15;5,68989300120393e-15;5,68989300120393e-15;80;100;-0,0104063278732315;-0,0104063278732315;-0,0104063278732315
"RSH-StHil-Gre-sec";2021-01-27;27;4,58;43,96;0;2,7;14,1;8,4;44;81;62;1,7;0;0;3,9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;80;100;-0,0104063278732315;-0,0104063278732315;-0,0104063278732315
"RSH-StHil-Gre-sec";2021-01-28;28;4,58;43,96;0;4,1;18,8;11,4;58;96;77;1,4;0;1,4;5,3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;80;100;-0,0104063278732315;-0,0104063278732315;-0,0104063278732315
"RSH-StHil-Gre-sec";2021-01-29;29;4,58;43,96;0;8,4;18,6;13,5;39;94;67;2,6;0;3,5;8,8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;80;100;-0,0104063278732315;-0,0104063278732315;-0,0104063278732315
"RSH-StHil-Gre-sec";2021-01-30;30;4,58;43,96;5,8;4,5;9,1;6,8;68;91;80;0,4;0;0;8,8;0;0;0;5,8;5,8;1;1;0,4;2,66453525910038e-15;0;2,66453525910038e-15;2,66453525910038e-15;2,66453525910038e-15;2,66453525910038e-15;80;100;-0,0104063278732315;-0,0104063278732315;-0,0104063278732315
"RSH-StHil-Gre-sec";2021-01-31;31;4,58;43,96;1,8;2,4;16,3;9,3;52;98;75;1,3;0;0;8,8;0;0;0;1,8;1,8;1;1;1,3;5,55111512312578e-15;0;8,21565038222616e-15;5,55111512312578e-15;5,55111512312578e-15;5,55111512312578e-15;80;100;-0,0104063278732315;-0,0104063278732315;-0,0104063278732315
"RSH-StHil-Gre-sec";2021-02-01;32;4,58;43,96;0;7,1;16,5;11,8;61;98;79;1,4;0;1,8;10,6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;80;100;-0,0104063278732315;-0,0104063278732315;-0,0104063278732315
"RSH-StHil-Gre-sec";2021-02-02;33;4,58;43,96;0;5,9;16,5;11,2;68;94;81;0,7;0;1,2;11,8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;80;100;-0,0104063278732315;-0,0104063278732315;-0,0104063278732315
"RSH-StHil-Gre-sec";2021-02-03;34;4,58;43,96;0;7;17,5;12,2;68;98;83;1;0;2,2;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;80;100;-0,0104063278732315;-0,0104063278732315;-0,0104063278732315
"RSH-StHil-Gre-sec";2021-02-04;35;4,58;43,96;0;5,9;13,8;9,8;81;98;90;0,3;0;0;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;80;100;-0,0104063278732315;-0,0104063278732315;-0,0104063278732315
"RSH-StHil-Gre-sec";2021-02-05;36;4,58;43,96;0;8,9;17,2;13,1;62;97;79;1,1;0;3,1;17,1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;80;100;-0,0104063278732315;-0,0104063278732315;-0,0104063278732315
"RSH-StHil-Gre-sec";2021-02-06;37;4,58;43,96;16,5;7,2;17,2;12,2;60;98;79;1,3;0;2,2;19,3;0;0;0;16,5;16,5;0;0;0;0;0;0;0;0;0;80;100;-0,0104063278732315;-0,0104063278732315;-0,0104063278732315
"RSH-StHil-Gre-sec";2021-02-07;38;4,58;43,96;0;7,5;14,2;10,8;38;98;68;1,6;0;0,800000000000001;20,1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;80;100;-0,0104063278732315;-0,0104063278732315;-0,0104063278732315
"RSH-StHil-Gre-sec";2021-02-08;39;4,58;43,96;5,3;2,1;11,5;6,8;63;94;78;0,7;0;0;20,1;0;0;0;5,3;5,3;1;1;0,7;2,66453525910038e-15;0;2,66453525910038e-15;2,66453525910038e-15;2,66453525910038e-15;2,66453525910038e-15;80;100;-0,0104063278732315;-0,0104063278732315;-0,0104063278732315
"RSH-StHil-Gre-sec";2021-02-09;40;4,58;43,96;2,5;5,4;13,1;9,2;67;99;83;1,1;0;0;20,1;0;0;0;2,5;2,5;0;0;0;0;0;0;0;0;0;80;100;-0,0104063278732315;-0,0104063278732315;-0,0104063278732315
"RSH-StHil-Gre-sec";2021-02-10;41;4,58;43,96;0;4,5;16,2;10,4;41;96;69;2,2;0;0,4;20,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;80;100;-0,0104063278732315;-0,0104063278732315;-0,0104063278732315
"RSH-StHil-Gre-sec";2021-02-11;42;4,58;43,96;0;2,8;10;6,4;46;81;64;2,6;0;0;20,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;80;100;-0,0104063278732315;-0,0104063278732315;-0,0104063278732315
"RSH-StHil-Gre-sec";2021-02-12;43;4,58;43,96;1,1;3,1;6,6;4,9;62;73;67;1,2;0;0;20,5;0;0;0;1,1;1,09999999999999;1;1;1,2;5,77315972805081e-15;0;5,77315972805081e-15;5,77315972805081e-15;5,77315972805081e-15;5,77315972805081e-15;80;100;-0,0104063278732315;-0,0104063278732315;-0,0104063278732315
"RSH-StHil-Gre-sec";2021-02-13;44;4,58;43,96;0;1,2;6,6;3,9;47;91;69;2,4;0;0;20,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;80;100;-0,0104063278732315;-0,0104063278732315;-0,0104063278732315
"RSH-StHil-Gre-sec";2021-02-14;45;4,58;43,96;0;-1,5;6,7;2,6;50;74;62;0,8;0;0;20,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;80;100;-0,0104063278732315;-0,0104063278732315;-0,0104063278732315
"RSH-StHil-Gre-sec";2021-02-15;46;4,58;43,96;0,4;-0,9;11,1;5,1;43;90;67;1,2;0;0;20,5;0;0;0;0,4;0,400000000000006;0;0;0;0;0;0;0;0;0;80;100;-0,0104063278732315;-0,0104063278732315;-0,0104063278732315
"RSH-StHil-Gre-sec";2021-02-16;47;4,58;43,96;0;6,7;10,8;8,7;82;97;89;0,4;0;0;20,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;80;100;-0,0104063278732315;-0,0104063278732315;-0,0104063278732315
"RSH-StHil-Gre-sec";2021-02-17;48;4,58;43,96;0;5,9;18,6;12,3;39;98;69;2,2;0;2,3;22,8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;80;100;-0,0104063278732315;-0,0104063278732315;-0,0104063278732315
"RSH-StHil-Gre-sec";2021-02-18;49;4,58;43,96;0;4,5;12,7;8,6;79;99;89;0,1;0;0;22,8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;80;100;-0,0104063278732315;-0,0104063278732315;-0,0104063278732315
"RSH-StHil-Gre-sec";2021-02-19;50;4,58;43,96;0;8,5;15;11,7;68;91;80;0,9;0;1,7;24,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;80;100;-0,0104063278732315;-0,0104063278732315;-0,0104063278732315
"RSH-StHil-Gre-sec";2021-02-20;51;4,58;43,96;0;10,1;16,4;13,2;58;82;70;2,3;0;3,2;27,7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;80;100;-0,0104063278732315;-0,0104063278732315;-0,0104063278732315
"RSH-StHil-Gre-sec";2021-02-21;52;4,58;43,96;1,3;4;19,1;11,5;41;99;70;2,4;0;1,5;29,2;0;0;0;1,3;1,3;1;1;2,4;2,88657986402541e-15;0;2,88657986402541e-15;2,88657986402541e-15;2,88657986402541e-15;2,88657986402541e-15;80;100;-0,0104063278732315;-0,0104063278732315;-0,0104063278732315
"RSH-StHil-Gre-sec";2021-02-22;53;4,58;43,96;3,9;10,9;15;12,9;48;78;63;1,6;0;2,9;32,1;0;0;0;3,9;3,90000000000001;0;0;0;0;0;0;0;0;0;80;100;-0,0104063278732315;-0,0104063278732315;-0,0104063278732315
"RSH-StHil-Gre-sec";2021-02-23;54;4,58;43,96;0;8,9;18,4;13,6;57;95;76;2,1;0;3,6;35,7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;80;100;-0,0104063278732315;-0,0104063278732315;-0,0104063278732315
"RSH-StHil-Gre-sec";2021-02-24;55;4,58;43,96;0;6,9;17,7;12,3;62;99;80;1,7;0;2,3;38;0;0;0;0;0;0;0;0;0;0;0;0;0;0;80;100;-0,0104063278732315;-0,0104063278732315;-0,0104063278732315
"RSH-StHil-Gre-sec";2021-02-25;56;4,58;43,96;0;4,7;15,1;9,9;67;99;83;1,3;0;0;38;0;0;0;0;0;0;0;0;0;0;0;0;0;0;80;100;-0,0104063278732315;-0,0104063278732315;-0,0104063278732315
"RSH-StHil-Gre-sec";2021-02-26;57;4,58;43,96;0;1,7;20,3;11;33;100;66;2,4;0;1;39;0;0;0;0;0;0;0;0;0;0;0;0;0;0;80;100;-0,0104063278732315;-0,0104063278732315;-0,0104063278732315
"RSH-StHil-Gre-sec";2021-02-27;58;4,58;43,96;0,5;8,4;13,9;11,2;52;80;66;3,5;0;1,2;40,2;0;0;0;0,5;0,5;0;0;0;0;0;0;0;0;0;80;100;-0,0104063278732315;-0,0104063278732315;-0,0104063278732315
"RSH-StHil-Gre-sec";2021-02-28;59;4,58;43,96;0;6,7;17,1;11,9;48;69;58;2,8;0;1,9;42,1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;80;100;-0,0104063278732315;-0,0104063278732315;-0,0104063278732315
"RSH-StHil-Gre-sec";2021-03-01;60;4,58;43,96;0;0,8;18,1;9,4;33;98;66;2,1;0;0;42,1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;80;100;-0,0104063278732315;-0,0104063278732315;-0,0104063278732315
"RSH-StHil-Gre-sec";2021-03-02;61;4,58;43,96;0;2,4;15,3;8,9;43;100;71;1,2;0;0;42,1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;80;100;-0,0104063278732315;-0,0104063278732315;-0,0104063278732315
"RSH-StHil-Gre-sec";2021-03-03;62;4,58;43,96;0;3,8;14;8,9;54;100;77;0,9;0;0;42,1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;80;100;-0,0104063278732315;-0,0104063278732315;-0,0104063278732315
"RSH-StHil-Gre-sec";2021-03-04;63;4,58;43,96;0;4,2;14,7;9,4;65;98;82;0,9;0;0;42,1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;80;100;-0,0104063278732315;-0,0104063278732315;-0,0104063278732315
"RSH-StHil-Gre-sec";2021-03-05;64;4,58;43,96;0;7;18;12,5;36;98;67;3,5;0;2,5;44,6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;80;100;-0,0104063278732315;-0,0104063278732315;-0,0104063278732315
"RSH-StHil-Gre-sec";2021-03-06;65;4,58;43,96;5,2;7;15,5;11,3;54;72;63;2,1;0;1,3;45,9;0;0;0;5,2;5,2;0;0;0;0;0;0;0;0;0;80;100;-0,0104063278732315;-0,0104063278732315;-0,0104063278732315
"RSH-StHil-Gre-sec";2021-03-07;66;4,58;43,96;0;6,7;15,4;11,1;55;96;75;1,2;0;1,1;47;0;0;0;0;0;0;0;0;0;0;0;0;0;0;80;100;-0,0104063278732315;-0,0104063278732315;-0,0104063278732315
"RSH-StHil-Gre-sec";2021-03-08;67;4,58;43,96;0;7,8;16,6;12,2;41;95;68;3,6;0;2,2;49,2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;80;100;-0,0104063278732315;-0,0104063278732315;-0,0104063278732315
"RSH-StHil-Gre-sec";2021-03-09;68;4,58;43,96;0;5,3;15,5;10,4;31;72;52;4,1;0;0,4;49,6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;80;100;-0,0104063278732315;-0,0104063278732315;-0,0104063278732315
"RSH-StHil-Gre-sec";2021-03-10;69;4,58;43,96;0;5,7;17,3;11,5;26;59;42;3,9;0;1,5;51,1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;80;100;-0,0104063278732315;-0,0104063278732315;-0,0104063278732315
"RSH-StHil-Gre-sec";2021-03-11;70;4,58;43,96;0;4,5;17,9;11,2;52;94;73;1,7;0;1,2;52,3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;80;100;-0,0104063278732315;-0,0104063278732315;-0,0104063278732315
"RSH-StHil-Gre-sec";2021-03-12;71;4,58;43,96;0;9,8;17,2;13,5;34;84;59;3,6;0;3,5;55,8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;80;100;-0,0104063278732315;-0,0104063278732315;-0,0104063278732315
"RSH-StHil-Gre-sec";2021-03-13;72;4,58;43,96;0;2,4;18;10,2;30;93;62;2,8;0;0,199999999999999;56;0;0;0;0;0;0;0;0;0;0;0;0;0;0;80;100;-0,0104063278732315;-0,0104063278732315;-0,0104063278732315
"RSH-StHil-Gre-sec";2021-03-14;73;4,58;43,96;0;7;15,5;11,2;25;75;50;4,2;0;1,2;57,2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;80;100;-0,0104063278732315;-0,0104063278732315;-0,0104063278732315
"RSH-StHil-Gre-sec";2021-03-15;74;4,58;43,96;0;3,7;16,9;10,3;38;66;52;2,7;0;0,300000000000001;57,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;80;100;-0,0104063278732315;-0,0104063278732315;-0,0104063278732315
"RSH-StHil-Gre-sec";2021-03-16;75;4,58;43,96;0;7,2;15;11,1;30;80;55;4,5;0;1,1;58,6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;80;100;-0,0104063278732315;-0,0104063278732315;-0,0104063278732315
"RSH-StHil-Gre-sec";2021-03-17;76;4,58;43,96;0;6;14,1;10;42;79;60;3,4;0;0;58,6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;80;100;-0,0104063278732315;-0,0104063278732315;-0,0104063278732315
"RSH-StHil-Gre-sec";2021-03-18;77;4,58;43,96;0;5,3;11,1;8,2;30;81;55;4,2;0;0;58,6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;80;100;-0,0104063278732315;-0,0104063278732315;-0,0104063278732315
"RSH-StHil-Gre-sec";2021-03-19;78;4,58;43,96;0;4,7;11,1;7,9;39;60;49;3,3;0;0;58,6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;80;100;-0,0104063278732315;-0,0104063278732315;-0,0104063278732315
"RSH-StHil-Gre-sec";2021-03-20;79;4,58;43,96;0;3,4;11,1;7,2;32;68;50;4,2;0;0;58,6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;80;100;-0,0104063278732315;-0,0104063278732315;-0,0104063278732315
"RSH-StHil-Gre-sec";2021-03-21;80;4,58;43,96;0;4;14,5;9,2;30;51;41;5,1;0;0;58,6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;80;100;-0,0104063278732315;-0,0104063278732315;-0,0104063278732315
"RSH-StHil-Gre-sec";2021-03-22;81;4,58;43,96;0;6,8;14,6;10,7;32;67;49;5;0;0,699999999999999;59,3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;80;100;-0,0104063278732315;-0,0104063278732315;-0,0104063278732315
"RSH-StHil-Gre-sec";2021-03-23;82;4,58;43,96;0;5,7;17,7;11,7;27;60;43;5;0;1,7;61;0;0;0;0;0;0;0;0;0;0;0;0;0;0;80;100;-0,0104063278732315;-0,0104063278732315;-0,0104063278732315
"RSH-StHil-Gre-sec";2021-03-24;83;4,58;43,96;0;2,4;21,2;11,8;23;83;53;3,6;0;1,8;62,8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;80;100;-0,0104063278732315;-0,0104063278732315;-0,0104063278732315
"RSH-StHil-Gre-sec";2021-03-25;84;4,58;43,96;0;2,6;22,2;12,4;27;96;61;3,4;0;2,4;65,2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;80;100;-0,0104063278732315;-0,0104063278732315;-0,0104063278732315
"RSH-StHil-Gre-sec";2021-03-26;85;4,58;43,96;0,6;5,2;15,8;10,5;65;100;83;0,6;0;0,5;65,7;0;0;0;0,6;0,599999999999994;1;1;0,6;5,6621374255883e-15;0;5,6621374255883e-15;5,6621374255883e-15;5,6621374255883e-15;5,6621374255883e-15;80;100;-0,0104063278732315;-0,0104063278732315;-0,0104063278732315
"RSH-StHil-Gre-sec";2021-03-27;86;4,58;43,96;0;8,7;17,7;13,2;27;98;63;4,6;0;3,2;68,9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;80;100;-0,0104063278732315;-0,0104063278732315;-0,0104063278732315
"RSH-StHil-Gre-sec";2021-03-28;87;4,58;43,96;0;7,5;20,7;14,1;34;62;48;4,1;0;4,1;73;0;0;0;0;0;0;0;0;0;0;0;0;0;0;80;100;-0,0104063278732315;-0,0104063278732315;-0,0104063278732315
"RSH-StHil-Gre-sec";2021-03-29;88;4,58;43,96;0;2,7;21,7;12,2;34;99;67;3,2;0;2,2;75,2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;80;100;-0,0104063278732315;-0,0104063278732315;-0,0104063278732315
"RSH-StHil-Gre-sec";2021-03-30;89;4,58;43,96;0;4;24;14;33;97;65;3,6;0;4;79,2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;80;100;-0,0104063278732315;-0,0104063278732315;-0,0104063278732315
"RSH-StHil-Gre-sec";2021-03-31;90;4,58;43,96;0;4,3;23,3;13,8;23;95;59;3,9;0;3,8;83;0;0;0;0;0;0;0;0;0;0;0;0;0;0;80;100;-0,0104063278732315;-0,0104063278732315;-0,0104063278732315
"RSH-StHil-Gre-sec";2021-04-01;91;4,58;43,96;0;2,2;22,6;12,4;25;93;59;3,7;0;2,4;85,4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8000;100;-0,0104063278732315;-0,0104063278732315;-0,0104063278732315
"RSH-StHil-Gre-sec";2021-04-02;92;4,58;43,96;0;3;25,2;14,1;28;90;59;4;0;4,1;89,5;0,0043820443062573;0;0,0175281772250292;0;7920;0;0;0;0;0;0;0;0;0,0175281772250292;79,982471822775;100;-0,0104063278732315;-0,0104063278732315;-0,0104063278732315
"RSH-StHil-Gre-sec";2021-04-03;93;4,58;43,96;0;10,4;18,8;14,6;28;61;45;7,2;0;4,6;94,1;0,00929848425961913;0;0,0669490866692577;0;0;0;0;0;0;0;0;0;0;0,0669490866692577;79,9155227361057;99,9780897784687;-0,0104473228260321;-0,0104336568436222;-0,0104245467432421
"RSH-StHil-Gre-sec";2021-04-04;94;4,58;43,96;0;8,4;19,3;13,8;26;48;37;6,1;0;3,8;97,9;0,0133598911776137;0;0,0814953361834434;0;0;0;0;0;0;0;0;0;0;0,0814953361834434;79,8340273999223;99,8944034201321;-0,010603986281404;-0,0105380769392014;-0,0104941502740715
"RSH-StHil-Gre-sec";2021-04-05;95;4,58;43,96;0;4,1;22,5;13,3;23;75;49;4,4;0;3,3;101,2;0,0168869024485037;0;0,0743023707734163;0;0;0;0;0;0;0;0;0;0;0,0743023707734163;79,7597250291489;99,7925342499028;-0,0107948657359994;-0,0106652634365847;-0,010578911755682
"RSH-StHil-Gre-sec";2021-04-06;96;4,58;43,96;0;6,2;12,7;9,4;20;64;42;5,4;0;0;101,2;0,0168869024485037;0;0,09118927322192;0;0;0;0;0;0;0;0;0;0;0,09118927322192;79,668535755927;99,6996562864361;-0,0109690676218498;-0,0107812995654226;-0,0106562254766302
"RSH-StHil-Gre-sec";2021-04-07;97;4,58;43,96;0;1,7;12,2;7;18;59;38;4,7;0;0;101,2;0,0168869024485037;0;0,0793684415079674;0;0;0;0;0;0;0;0;0;0;0,0793684415079674;79,589167314419;99,5856696949087;-0,0111830827774869;-0,0109238059757432;-0,0107511541864137
"RSH-StHil-Gre-sec";2021-04-08;98;4,58;43,96;0;1;17,1;9,1;21;65;43;3,7;0;0;101,2;0,0168869024485037;0;0,0624815390594637;0;0;0;0;0;0;0;0;0;0;0,0624815390594637;79,5266857753595;99,4864591430237;-0,0113695547121395;-0,0110479277500872;-0,0108338165476397
"RSH-StHil-Gre-sec";2021-04-09;99;4,58;43,96;0;6,5;16,4;11,4;50;79;65;2,7;0;1,4;102,6;0,0183832102603964;0;0,0496346677030704;0;0;0;0;0;0;0;0;0;0;0,0496346677030704;79,4770511076565;99,4083572191994;-0,0115164826303783;-0,0111456986008344;-0,0108989168763675
"RSH-StHil-Gre-sec";2021-04-10;100;4,58;43,96;0,4;9,6;14,1;11,9;50;76;63;1,5;0;1,9;104,5;0,0204139137193937;0;0,0306208705790906;0,4;0;1;1;1,46937912942091;0,4;0;0,4;0,4;0,4;0,430620870579091;79,4464302370774;99,8463138845706;-0,0106940707709316;-0,0105981072898484;-0,010534158971494
"RSH-StHil-Gre-sec";2021-04-11;101;4,58;43,96;23,8;7,7;14,5;11,1;80;99;89;0,7;0;1,1;105,6;0,0215895841430237;0;0,0151127089001166;23,8;23,2464302370774;1;1;0,684887291099883;0,953569762922637;0;1,08488729109988;0,684887291099883;0,684887291099883;0,7;79,3;100;-0,0104063278732315;-0,0104063278732315;-0,0104063278732315
